app_demographic.1.player.age,app_demographic.1.player.edu_family_1gen_f,app_demographic.1.player.edu_family_1gen_m,app_demographic.1.player.edu_family_2gen_f1,app_demographic.1.player.edu_family_2gen_f2,app_demographic.1.player.edu_family_2gen_m1,app_demographic.1.player.edu_family_2gen_m2,app_demographic.1.player.financial_situation_general_current,app_demographic.1.player.financial_situation_general_future,app_demographic.1.player.financial_situation_personal_current,app_demographic.1.player.financial_situation_personal_future,app_demographic.1.player.gender,app_demographic.1.player.postcode,app_demographic.1.player.secondary_year,app_demographic.1.player.time_work,app_end.1.player.feedback,app_end.1.player.network_narrative,app_end.1.player.rnumbercheck,app_end.1.player.time_endpage,app_end.1.player.time_firstendpage,app_political.1.player.lr_AfD,app_political.1.player.lr_BSW,app_political.1.player.lr_CDU,app_political.1.player.lr_CSU,app_political.1.player.lr_FDP,app_political.1.player.lr_Gruene,app_political.1.player.lr_Linke,app_political.1.player.lr_SPD,app_political.1.player.participation_demonstration,app_political.1.player.petition_signatory,app_political.1.player.politics_question_five,app_political.1.player.politics_question_four,app_political.1.player.politics_question_one,app_political.1.player.politics_question_seven,app_political.1.player.politics_question_six,app_political.1.player.politics_question_three,app_political.1.player.politics_question_two,app_political.1.player.scalo_afd,app_political.1.player.scalo_bsw,app_political.1.player.scalo_cdu,app_political.1.player.scalo_csu,app_political.1.player.scalo_fdp,app_political.1.player.scalo_gruene,app_political.1.player.scalo_linke,app_political.1.player.scalo_pep1,app_political.1.player.scalo_pep10,app_political.1.player.scalo_pep11,app_political.1.player.scalo_pep12,app_political.1.player.scalo_pep13,app_political.1.player.scalo_pep14,app_political.1.player.scalo_pep15,app_political.1.player.scalo_pep16,app_political.1.player.scalo_pep17,app_political.1.player.scalo_pep18,app_political.1.player.scalo_pep19,app_political.1.player.scalo_pep2,app_political.1.player.scalo_pep20,app_political.1.player.scalo_pep3,app_political.1.player.scalo_pep4,app_political.1.player.scalo_pep5,app_political.1.player.scalo_pep6,app_political.1.player.scalo_pep7,app_political.1.player.scalo_pep8,app_political.1.player.scalo_pep9,app_political.1.player.scalo_spd,app_political.1.player.social_networks_1,app_political.1.player.social_networks_10,app_political.1.player.social_networks_11,app_political.1.player.social_networks_12,app_political.1.player.social_networks_13,app_political.1.player.social_networks_2,app_political.1.player.social_networks_3,app_political.1.player.social_networks_4,app_political.1.player.social_networks_5,app_political.1.player.social_networks_6,app_political.1.player.social_networks_7,app_political.1.player.social_networks_8,app_political.1.player.social_networks_9,app_political.1.player.sunday_party_vote,app_start.1.player.browser,app_start.1.player.device_type,app_start.1.player.lang,app_start.1.player.operating_system,app_start.1.player.use_of_device,app_studium.1.player.affective_academic_stress,app_studium.1.player.consecutive_academic_career,app_studium.1.player.fresherscamp_student,app_studium.1.player.freshersweek_student,app_studium.1.player.grade,app_studium.1.player.motivation_extrinsic_goal_1,app_studium.1.player.motivation_extrinsic_goal_2,app_studium.1.player.motivation_extrinsic_goal_3,app_studium.1.player.motivation_extrinsic_goal_4,app_studium.1.player.motivation_intrinsic_goal_1,app_studium.1.player.motivation_intrinsic_goal_2,app_studium.1.player.motivation_intrinsic_goal_3,app_studium.1.player.resource_help,app_studium.1.player.resource_peer,app_studium.1.player.resource_time,app_studium.1.player.semester_of_study,app_studium.1.player.study_program,app_studium.1.player.time_class,app_studium.1.player.tutorial,participant.label,participant.time_started_utc,app_network.1.player.linksrechts_self
2007.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,74.0,2025.0,0.0,,Hauptsächlich im Hörsaal,6qi_995554,-999,2025-10-28T14:37:04.494Z,11,9,8,9,6,4,1,4,1.0,1.0,5,4,5,4,4,5,2,1.0,1.0,3.0,3.0,4.0,9.0,4.0,8,8,1,6,3,1,1,1,8,2,8,9,2,10,0,1,4,3,3,2,10.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,6.0,1.0,5.0,0.0,2.7,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,6.0,1.0,1.0,4.0,4.0,6qi,2025-10-28 14:22:40.377425,4.0
2005.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,3.0,4.0,3.0,1.0,76.0,2024.0,,,"Ersti-Höfen, Ersti-Woche, Fachschaft",4og_948431,-999,2025-10-28T14:46:59.496Z,11,9,7,7,7,4,1,5,1.0,1.0,5,3,4,4,5,4,4,1.0,1.0,1.0,1.0,1.0,8.0,10.0,6,2,1,0,1,1,1,1,3,1,0,7,11,11,0,1,0,1,1,3,3.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,6.0,3.0,3.0,0.0,2.0,2.0,6.0,1.0,1.0,1.0,2.3,6.0,4.0,5.0,7.0,4.0,3.0,6.0,7.0,6.0,6.0,1.0,1.0,3.0,3.0,4og,2025-10-28 14:22:40.685214,2.0
2004.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,72.0,2023.0,0.0,,,0v6_477424,-999,2025-10-28T14:43:44.631Z,11,0,9,9,9,4,2,5,1.0,1.0,5,2,4,4,4,5,2,1.0,1.0,3.0,3.0,3.0,9.0,1.0,10,6,1,0,2,1,1,1,6,1,6,6,6,10,0,1,3,2,2,0,6.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,,7.0,3.0,3.0,0.0,2.0,1.0,4.0,0.0,5.0,0.0,3.0,4.0,3.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0,6.0,3.0,0.0,6.0,6.0,0v6,2025-10-28 14:22:40.935959,4.0
2003.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,4.0,5.0,5.0,2.0,66.0,2022.0,0.0,,"Die Ersti Veranstaltungen liefern sehr gute Möglichkeiten und auch darüber hinausgehende Events. Bisher habe ich noch keinen wirklich festen Freundeskreis aufbauen, ich bin gespannt wie sich das in der Zukunft entwickelt.",i8x_200136,-999,2025-10-28T14:40:28.706Z,11,7,8,9,9,4,2,6,1.0,1.0,4,3,5,3,4,5,2,1.0,2.0,3.0,2.0,2.0,10.0,8.0,8,7,1,0,3,1,1,1,6,1,6,0,10,11,9,1,7,2,2,5,7.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,7.0,3.0,3.0,0.0,2.0,2.0,7.0,0.0,5.0,1.0,1.7,7.0,7.0,6.0,5.0,7.0,4.0,6.0,4.0,3.0,6.0,1.0,1.0,2.0,3.0,i8x,2025-10-28 14:22:42.351281,3.0
2005.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,4.0,3.0,1.0,0.0,2025.0,0.0,,,vpi_895446,-999,2025-10-28T14:44:05.870Z,9,5,8,7,7,4,1,4,1.0,0.0,4,3,4,4,4,4,3,2.0,5.0,6.0,6.0,4.0,7.0,6.0,6,6,6,6,5,2,2,5,6,6,6,6,7,6,6,3,6,6,6,6,8.0,,,,,,,,,,1.0,,1.0,1.0,0.0,3.0,2.0,0.0,4.0,2.0,6.0,0.0,5.0,1.0,2.7,5.0,3.0,4.0,6.0,6.0,4.0,5.0,5.0,7.0,6.0,1.0,1.0,4.0,6.0,vpi,2025-10-28 14:22:43.568216,5.0
2005.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,2.0,73.0,2025.0,0.0,,,f07_486846,-999,2025-10-28T14:39:22.300Z,11,8,8,9,8,4,1,4,1.0,1.0,4,2,0,4,4,4,2,1.0,1.0,5.0,4.0,1.0,9.0,10.0,7,8,1,0,1,1,1,2,4,1,0,6,9,9,0,1,0,4,1,0,8.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,0.0,2.0,1.0,7.0,0.0,2.0,1.0,0.0,3.0,0.0,4.0,5.0,5.0,3.0,5.0,6.0,4.0,6.0,1.0,2.0,6.0,3.0,f07,2025-10-28 14:22:44.575513,3.0
2003.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,78.0,2022.0,0.0,,Vorlesungen ,it8_899096,-999,2025-10-28T14:40:20.800Z,9,6,7,8,8,3,2,4,1.0,2.0,4,1,4,3,3,4,2,1.0,1.0,8.0,4.0,9.0,4.0,1.0,10,6,1,4,3,1,1,1,10,1,3,8,10,8,5,1,3,1,1,6,5.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,9.0,3.0,3.0,0.0,2.0,2.0,7.0,1.0,5.0,0.0,3.0,5.0,4.0,1.0,7.0,6.0,3.0,3.0,7.0,7.0,7.0,3.0,2.0,3.0,0.0,it8,2025-10-28 14:22:44.422882,6.0
2005.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,88.0,2024.0,0.0,,"Ich habe meine Freunde alle in der Erstiwoche kennengelernt. Alles in allem finde ich das soziale Netzwerk der Uni Konstanz sehr gut, es gibt viele Möglichkeiten soziale Kontakte zu knüpfen. ",go4_818740,-999,2025-10-28T14:45:29.767Z,11,8,8,9,5,3,1,3,1.0,1.0,1,4,4,4,3,5,3,1.0,2.0,3.0,2.0,6.0,10.0,7.0,9,8,1,9,3,1,1,1,4,1,5,9,11,11,11,1,8,3,1,1,8.0,,,,,,,,1.0,,1.0,,1.0,,7.0,3.0,3.0,0.0,2.0,2.0,7.0,2.0,5.0,1.0,3.0,7.0,6.0,5.0,7.0,6.0,4.0,6.0,2.0,4.0,6.0,1.0,1.0,5.0,6.0,go4,2025-10-28 14:22:44.665410,3.0
2004.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,70.0,2022.0,0.0,,,yby_134778,-999,2025-10-28T14:33:46.124Z,11,0,8,9,7,4,1,4,1.0,2.0,4,3,4,4,4,2,3,1.0,1.0,11.0,11.0,7.0,6.0,1.0,11,4,1,0,10,1,1,2,8,4,0,2,1,1,5,1,1,10,9,10,4.0,,,,,,,,1.0,,1.0,,1.0,,1.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,5.0,1.0,1.7,6.0,6.0,6.0,7.0,5.0,4.0,6.0,6.0,1.0,6.0,1.0,1.0,,4.0,yby,2025-10-28 14:22:44.748180,0.0
2005.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,7.0,2024.0,0.0,,"Kennengelernt habe ich die meisten Kommilitonen in der Ersti-Woche durch die Erst-Hütte, das Ersti Frühstück und der Bar Tour ",4z1_283403,-999,2025-10-28T14:43:48.972Z,11,2,7,8,7,5,1,6,1.0,2.0,0,4,4,4,5,5,2,1.0,1.0,3.0,1.0,1.0,9.0,7.0,9,7,1,7,3,1,1,1,8,6,7,6,8,10,6,1,6,1,1,1,7.0,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,7.0,3.0,2.0,0.0,5.0,2.0,7.0,1.0,5.0,0.0,2.0,7.0,7.0,5.0,7.0,6.0,6.0,7.0,4.0,4.0,7.0,3.0,0.0,10.0,6.0,4z1,2025-10-28 14:22:45.303229,4.0
2006.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,72.0,2024.0,0.0,,,h3h_963396,-999,2025-10-28T14:47:44.214Z,11,7,8,9,8,4,2,5,1.0,1.0,0,0,0,0,0,0,0,1.0,2.0,2.0,2.0,2.0,9.0,10.0,3,6,6,6,2,1,1,1,6,1,0,6,11,8,0,1,0,0,1,6,8.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,6.0,3.0,3.0,0.0,2.0,2.0,6.0,1.0,3.0,1.0,3.0,4.0,6.0,4.0,6.0,6.0,3.0,7.0,4.0,6.0,6.0,1.0,1.0,4.0,1.0,h3h,2025-10-28 14:22:46.728641,3.0
2003.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,88.0,2021.0,0.0,,Until now i have not made friends or close connections with anyone.,9sx_187502,-999,2025-10-28T14:35:59.855Z,11,2,7,8,8,3,1,4,2.0,1.0,4,4,5,3,3,5,2,1.0,1.0,5.0,5.0,7.0,7.0,1.0,8,5,1,0,5,1,2,2,7,3,8,7,3,7,6,1,0,2,2,5,5.0,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,0.0,3.0,3.0,0.0,3.0,2.0,7.0,0.0,5.0,0.0,2.3,5.0,4.0,6.0,7.0,4.0,3.0,5.0,6.0,2.0,5.0,1.0,1.0,5.0,6.0,9sx,2025-10-28 14:22:46.777700,6.0
2006.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,71.0,2024.0,0.0,,"Habe die Personen vor allem auf den Ersti-Höfen kennengelent. Aber auch vor den Vorlesungsräumen oder bdi Veranstaltungen. Trotzdem war es immer hilfreich und schön, Leute vom Erdti-Hof zu kennen.",pkl_132088,-999,2025-10-28T14:46:26.184Z,11,3,7,8,8,5,1,5,1.0,1.0,5,2,3,4,4,2,2,1.0,1.0,8.0,7.0,6.0,7.0,2.0,11,0,2,0,7,1,3,3,7,5,0,0,3,7,0,3,0,0,6,0,7.0,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,4.0,2.0,0.0,4.0,2.0,6.0,0.0,3.0,1.0,2.3,6.0,4.0,6.0,6.0,5.0,6.0,3.0,3.0,4.0,6.0,1.0,1.0,8.0,2.0,pkl,2025-10-28 14:22:46.840526,6.0
2005.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,2.0,65.0,2024.0,0.0,,,0dz_161148,-999,2025-10-28T14:36:34.260Z,10,8,6,7,7,3,2,3,1.0,1.0,4,2,5,4,4,5,2,1.0,2.0,4.0,4.0,3.0,9.0,9.0,7,8,1,8,3,1,1,2,5,2,8,9,2,9,8,1,4,3,2,4,10.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,5.0,0.0,2.0,2.0,4.0,3.0,6.0,6.0,4.0,5.0,5.0,4.0,6.0,1.0,2.0,3.0,0.0,0dz,2025-10-28 14:22:47.055694,
2005.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,78.0,2024.0,6.0,,,jne_449450,-999,2025-10-28T14:32:16.754Z,11,5,9,7,0,7,0,5,2.0,2.0,5,2,5,4,5,2,2,1.0,1.0,1.0,3.0,6.0,6.0,9.0,6,6,6,6,1,1,1,6,3,5,6,6,11,6,6,1,0,6,4,6,8.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,6.0,3.0,2.0,0.0,5.0,3.0,6.0,3.0,4.0,0.0,3.7,6.0,6.0,6.0,6.0,3.0,6.0,7.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,jne,2025-10-28 14:22:47.558955,
2005.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,2.0,50.0,2024.0,0.0,,Personen habe ich vor allem in der Ersti Woche kennengelernt und über einen Kumpel.,zme_404131,-999,2025-10-28T14:40:37.513Z,11,11,7,8,7,5,1,6,2.0,1.0,4,3,5,4,4,5,3,1.0,1.0,10.0,5.0,8.0,10.0,1.0,11,3,1,5,10,1,1,1,10,1,10,8,3,10,6,1,6,5,5,5,9.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,3.0,2.0,0.0,5.0,3.0,5.0,1.0,5.0,1.0,3.7,5.0,5.0,3.0,7.0,2.0,1.0,4.0,6.0,6.0,4.0,1.0,1.0,2.0,1.0,zme,2025-10-28 14:22:48.060140,6.0
2005.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,61.0,2025.0,0.0,,,bjp_950976,-999,2025-10-28T14:47:25.264Z,0,0,0,0,0,0,0,0,1.0,1.0,4,2,4,4,4,2,2,1.0,1.0,6.0,6.0,2.0,10.0,3.0,0,0,0,8,5,1,1,0,0,1,0,0,8,0,0,1,0,0,7,0,9.0,,,,,,,,1.0,,1.0,1.0,1.0,,3.0,3.0,3.0,0.0,2.0,2.0,6.0,1.0,3.0,,3.0,4.0,3.0,6.0,6.0,4.0,3.0,7.0,4.0,6.0,7.0,1.0,1.0,3.0,1.0,bjp,2025-10-28 14:22:48.608262,4.0
2006.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,3.0,1.0,67.0,2025.0,15.0,Mehr Auswahlmöglichkeiten woher man die Leute kennt,Die Erstihütte sowie Erstiwoche waren sehr gut um erste Kontakte zu schließen und Freundschaften zu knüpfen. Auch die wöchentlichen Angebote finde ich gut.,zit_597423,-999,2025-10-28T14:45:15.078Z,11,9,7,8,8,4,2,5,1.0,1.0,3,3,4,4,4,4,2,1.0,2.0,3.0,2.0,3.0,9.0,9.0,4,4,1,0,2,1,1,1,4,1,3,0,11,11,8,1,0,4,2,6,6.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,6.0,3.0,5.0,6.0,4.0,7.0,5.0,6.0,6.0,1.0,1.0,30.0,4.0,zit,2025-10-28 14:22:49.227257,4.0
2007.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,3.0,2.0,0.0,2025.0,0.0,,,e6v_773507,-999,2025-10-28T14:40:24.146Z,9,6,5,6,6,5,1,2,1.0,1.0,4,2,3,4,4,3,2,5.0,6.0,0.0,0.0,,7.0,3.0,0,0,0,0,0,5,5,2,6,0,0,0,4,0,0,0,0,0,0,0,9.0,,,,,,1.0,,1.0,,,1.0,1.0,1.0,11.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,5.0,1.0,2.0,7.0,6.0,7.0,7.0,6.0,5.0,5.0,3.0,4.0,7.0,1.0,1.0,5.0,4.0,e6v,2025-10-28 14:22:49.272829,7.0
2006.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,88.0,2024.0,0.0,,"Auf den Erstihöfen, in der Ersti-Woche ",2wb_705443,-999,2025-10-28T14:45:49.705Z,11,7,9,9,6,4,2,4,1.0,1.0,3,2,4,4,4,4,3,1.0,4.0,2.0,1.0,4.0,7.0,10.0,6,4,1,8,1,1,1,1,8,1,4,6,10,7,0,1,7,0,2,8,8.0,,,,,,,,1.0,,,,1.0,1.0,6.0,3.0,3.0,0.0,2.0,1.0,7.0,1.0,2.0,1.0,1.0,4.0,7.0,7.0,6.0,6.0,6.0,7.0,5.0,6.0,6.0,1.0,1.0,2.0,4.0,2wb,2025-10-28 14:22:49.927905,2.0
2007.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,2.0,7.0,2025.0,0.0,,,40m_403001,-999,2025-10-28T14:35:17.475Z,10,8,8,9,7,4,2,5,2.0,1.0,2,1,4,2,3,4,3,1.0,2.0,4.0,2.0,3.0,10.0,11.0,4,8,1,0,2,1,1,1,6,3,8,4,11,8,3,1,11,2,2,0,8.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,6.0,3.0,2.0,0.0,5.0,2.0,5.0,1.0,5.0,0.0,4.0,1.0,1.0,2.0,1.0,6.0,4.0,6.0,5.0,1.0,6.0,1.0,2.0,3.0,1.0,40m,2025-10-28 14:22:49.934235,
2003.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,79.0,2022.0,,,viele Menschen hab ich über die erstiveranstaltungen aber auch durch vorhandene Freunde kennengelernt.,wto_812436,-999,2025-10-28T14:42:45.713Z,11,4,8,9,9,4,2,5,1.0,1.0,5,3,4,5,5,3,4,1.0,4.0,2.0,1.0,2.0,8.0,10.0,4,8,2,0,5,1,1,1,5,2,2,6,7,11,7,1,5,3,2,6,5.0,,,,,,,,1.0,,,,1.0,,6.0,3.0,3.0,0.0,2.0,1.0,6.0,1.0,2.0,1.0,3.7,2.0,2.0,3.0,6.0,6.0,2.0,3.0,7.0,7.0,4.0,1.0,2.0,1.0,3.0,wto,2025-10-28 14:22:50.105468,2.0
2005.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,1.0,79.0,2024.0,,War megaaaa,Über Veranstaltungen der Fachschaften,7w1_976809,-999,2025-10-28T14:44:19.778Z,11,9,7,8,8,4,2,5,1.0,1.0,4,4,4,3,4,4,2,1.0,2.0,2.0,1.0,1.0,7.0,9.0,2,6,1,6,1,1,1,2,8,1,1,4,10,9,0,1,6,3,1,5,6.0,,,,,,,,,1.0,1.0,1.0,1.0,,6.0,3.0,3.0,0.0,2.0,1.0,6.0,1.0,2.0,1.0,0.0,3.0,3.0,2.0,5.0,4.0,3.0,6.0,4.0,5.0,5.0,1.0,2.0,5.0,6.0,7w1,2025-10-28 14:22:50.427529,3.0
2002.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,5.0,3.0,3.0,2.0,79.0,2020.0,8.0,,Erstiveranstaltungen von Lehramt,ff5_333381,-999,2025-10-28T14:37:27.511Z,10,8,8,9,7,4,2,5,1.0,1.0,4,4,5,4,4,5,3,1.0,1.0,3.0,2.0,3.0,8.0,4.0,11,8,1,0,5,1,1,1,11,3,8,8,8,10,9,1,0,3,2,4,9.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,4.0,3.0,4.0,1.0,5.0,0.0,2.7,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,ff5,2025-10-28 14:22:50.617525,4.0
2004.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,72.0,2023.0,0.0,,"Ersti-Veranstaltungen, Hochschulgruppen, Vorlesungen/Tutorien",zda_173147,-999,2025-10-28T14:37:36.466Z,10,5,8,8,7,6,3,7,1.0,1.0,4,2,4,3,3,3,2,1.0,6.0,5.0,5.0,6.0,8.0,9.0,0,0,0,0,3,1,1,1,9,0,0,0,11,8,0,2,0,4,4,5,7.0,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,6.0,3.0,3.0,0.0,2.0,2.0,7.0,0.0,2.0,1.0,3.7,4.0,4.0,3.0,7.0,4.0,3.0,4.0,4.0,5.0,6.0,1.0,1.0,8.0,5.0,zda,2025-10-28 14:22:51.022077,4.0
2005.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,5.0,5.0,2.0,86.0,2022.0,0.0,,,1a7_237745,-999,2025-10-28T14:41:05.652Z,11,3,8,9,7,4,2,4,2.0,1.0,4,2,4,4,3,5,3,1.0,2.0,5.0,4.0,5.0,9.0,5.0,10,0,0,0,5,1,1,2,6,3,6,0,7,9,0,1,0,0,3,0,9.0,,,1.0,,,,,,,1.0,,1.0,,3.0,3.0,2.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,6.0,5.0,5.0,6.0,3.0,4.0,6.0,2.0,4.0,1.0,1.0,2.0,5.0,1a7,2025-10-28 14:22:51.918235,4.0
2005.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,58.0,2024.0,0.0,,Auf der Ersti Hütte und bei der Ersti Woche und durch eine sehr aktive Fachschaft,1zx_147860,-999,2025-10-28T14:45:16.501Z,11,7,8,9,7,3,1,2,1.0,1.0,4,3,4,4,4,5,3,1.0,1.0,1.0,1.0,3.0,10.0,9.0,8,8,1,6,1,1,1,1,7,1,0,9,10,11,8,1,0,1,1,0,10.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,3.0,0.0,2.0,1.0,6.0,1.0,4.0,1.0,3.0,3.0,4.0,5.0,7.0,6.0,3.0,5.0,7.0,5.0,5.0,1.0,1.0,5.0,3.0,1zx,2025-10-28 14:22:52.261987,3.0
2007.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,3.0,4.0,4.0,1.0,78.0,2025.0,0.0,,Ich habe die Leute beim Ersti- Hof und bei der Ersti Woche kennengelernt ,iqk_969806,-999,2025-10-28T14:43:39.299Z,11,8,7,7,6,4,2,5,2.0,1.0,5,4,5,4,4,5,4,1.0,1.0,3.0,3.0,3.0,10.0,9.0,9,9,1,0,4,1,1,3,9,3,0,8,11,10,0,1,0,2,2,0,9.0,,,,,,,,1.0,,1.0,,1.0,,7.0,3.0,2.0,0.0,4.0,2.0,5.0,1.0,1.0,1.0,3.0,6.0,0.0,3.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,1.0,1.0,4.0,2.0,iqk,2025-10-28 14:22:52.513489,3.0
2006.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,68.0,2024.0,0.0,,Die Ersti-Woche und -Höfe waren sehr gut um Leute kennenzulernen.,k8p_430774,-999,2025-10-28T14:41:55.396Z,11,7,7,8,8,5,2,5,2.0,1.0,4,3,4,4,5,4,2,1.0,3.0,3.0,2.0,4.0,5.0,10.0,8,6,0,10,3,1,1,1,4,1,0,9,11,7,0,1,10,2,2,0,5.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,0.0,3.0,2.0,6.0,1.0,3.0,1.0,2.7,3.0,5.0,6.0,5.0,6.0,4.0,7.0,5.0,5.0,6.0,1.0,1.0,5.0,4.0,k8p,2025-10-28 14:22:52.971079,3.0
2005.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,4.0,2.0,79.0,2024.0,0.0,,"Ich fühle mich sehr aufgehoben, es wurde viel unternommen, dass sich erst-semester untereinander gut kennenlernen. Dennoch kann es schwierig sein die richtigen freunde zu finden",fyg_872166,-999,2025-10-28T14:37:25.020Z,11,10,8,9,8,3,1,5,1.0,1.0,4,3,4,4,4,5,2,1.0,1.0,3.0,2.0,3.0,9.0,10.0,5,5,1,0,2,1,1,1,3,1,3,5,10,8,0,1,0,3,2,2,8.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,,6.0,3.0,3.0,0.0,2.0,1.0,7.0,1.0,2.0,1.0,2.7,5.0,5.0,5.0,4.0,6.0,4.0,7.0,6.0,5.0,7.0,1.0,1.0,6.0,6.0,fyg,2025-10-28 14:22:53.818272,3.0
2006.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,79.0,2025.0,0.0,,"Erstihütte, Erstiwoche",w9x_843787,-999,2025-10-28T15:52:30.068Z,9,5,6,7,7,4,2,4,2.0,1.0,4,4,4,4,4,4,4,2.0,4.0,8.0,7.0,5.0,7.0,4.0,7,0,0,0,4,1,1,1,8,2,0,0,7,8,0,2,0,4,5,0,9.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,5.0,3.0,6.0,0.0,1.0,1.0,2.0,7.0,5.0,5.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,1.0,1.0,2.0,3.0,w9x,2025-10-28 14:22:54.306586,4.0
2006.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,2.0,73.0,2025.0,0.0,,"Durch die Fachschaft und den von ihnen organisierten Erstihof konnte man bereits vor dem Studium neue Menschen kennenlernen. Auch die Erstiwoche hat viel dazu beigetragen, dass man mit fremden in Kontakt kommt",ljz_598690,-999,2025-10-28T14:43:10.554Z,0,0,9,9,8,3,1,5,1.0,1.0,4,3,4,4,4,4,2,1.0,1.0,3.0,3.0,4.0,9.0,7.0,10,0,1,0,3,1,1,1,10,0,0,0,6,8,0,1,0,0,3,0,9.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,4.0,2.0,5.0,0.0,2.0,1.0,2.7,3.0,3.0,3.0,7.0,4.0,6.0,5.0,5.0,6.0,7.0,1.0,1.0,2.0,2.0,ljz,2025-10-28 14:22:54.719639,5.0
